order_id,order_date,customer_id,product_id,quantity,channel,discount_applied
ORD-51526,2024-02-10,CUST-1998,P-2013,2,Online,0.0
ORD-51527,2023-03-14,CUST-1794,P-2028,4,Mobile App,0.0
ORD-51528,2023-10-13,CUST-1484,P-2010,4,Online,0.0
ORD-51529,2023-03-31,CUST-1767,P-2014,3,Mobile App,0.0
ORD-51530,2023-12-10,CUST-1678,P-2039,3,Mobile App,0.23
ORD-51531,2024-03-04,CUST-1838,P-2019,1,Online,0.27
ORD-51532,2023-10-17,CUST-1624,P-2028,3,In-Store,0.0
ORD-51533,2023-07-03,CUST-1557,P-2044,2,In-Store,0.0
ORD-51534,2023-06-26,CUST-1416,P-2041,1,In-Store,0.0
ORD-51535,2024-03-01,CUST-1702,P-2010,2,Online,0.0
ORD-51536,2023-04-09,CUST-1795,P-2018,4,In-Store,0.08
ORD-51537,2023-01-21,CUST-1875,P-2002,-1,Mobile App,0.0
ORD-51538,2023-07-20,CUST-1929,P-2025,1,In-Store,0.0
ORD-51539,2023-02-08,CUST-1083,P-2043,2,Online,0.0
ORD-51540,2023-02-03,CUST-1384,P-2034,1,Mobile App,0.0
ORD-51541,2024-01-13,CUST-1329,P-2004,4,Online,0.28
ORD-51542,2023-11-25,CUST-1421,P-2041,2,In-Store,0.0
ORD-51543,2023-09-11,CUST-1451,P-2029,5,In-Store,0.22
ORD-51544,2024-01-26,CUST-1883,P-2027,2,Online,0.15
ORD-51545,2023-11-17,CUST-1845,P-2031,4,Mobile App,0.0
ORD-51546,2024-02-03,CUST-1269,P-2002,4,Online,0.0
ORD-51547,2023-08-21,CUST-1237,P-2006,2,Online,0.0
ORD-51548,2023-07-25,CUST-1111,P-2030,5,Online,0.0
ORD-51549,2023-02-10,CUST-1617,P-2011,1,Mobile App,0.1
ORD-51550,2023-08-28,CUST-1507,P-2035,5,In-Store,0.0
ORD-51551,2023-12-08,CUST-1558,P-2019,3,Mobile App,0.0
ORD-51552,2023-03-14,CUST-1884,P-2026,3,In-Store,0.0
ORD-51553,2023-01-28,CUST-1242,P-2029,2,Mobile App,0.0
ORD-51554,2023-03-14,CUST-1926,P-2030,4,Online,0.19
ORD-51555,2024-03-25,CUST-1503,P-2038,5,Mobile App,0.13
ORD-51556,2023-10-21,CUST-1559,P-2022,4,In-Store,0.07
ORD-51557,2024-02-26,CUST-1552,P-2016,1,In-Store,0.0
ORD-51558,06/23/23,CUST-1234,P-2037,4,Mobile App,0.0
ORD-51559,2023-11-22,CUST-1438,P-2026,1,In-Store,0.0
ORD-51560,07/27/23,CUST-1530,P-2050,2,In-Store,0.0
ORD-51561,2023-02-13,CUST-1674,P-2011,2,Online,0.2
ORD-51562,2023-12-04,CUST-1374,P-2001,3,In-Store,0.0
ORD-51563,2023-03-18,CUST-1750,P-2005,5,Mobile App,0.0
ORD-51564,2023-10-18,CUST-1407,P-2030,5,Mobile App,0.0
ORD-51565,2023-08-09,CUST-1638,P-2039,-1,Online,0.0
ORD-51566,2023-01-20,CUST-1871,P-2022,1,Mobile App,0.0
ORD-51567,2024-01-04,CUST-1612,P-2046,3,Mobile App,0.0
ORD-51568,2024-01-12,CUST-1624,P-2033,5,In-Store,0.0
ORD-51569,2023-09-17,CUST-1468,P-2049,1,Online,0.0
ORD-51570,2023-10-06,CUST-1411,P-2029,4,Online,0.0
ORD-51571,2023-11-12,CUST-1462,P-2018,4,Mobile App,0.0
ORD-51572,2023-08-25,CUST-1506,P-2040,5,Mobile App,0.15
ORD-51573,2024-01-03,CUST-1865,P-2010,2,Mobile App,0.0
,2023-11-26,CUST-1544,P-2021,5,Online,0.0
ORD-51575,2023-12-23,CUST-1275,P-2002,3,In-Store,0.0
ORD-51576,2023-10-19,CUST-1039,P-2002,1,Mobile App,0.0
ORD-51577,2023-07-11,CUST-1274,P-2017,2,Online,0.0
ORD-51578,2024-02-28,CUST-1834,P-2040,3,Mobile App,0.0
ORD-51579,2023-10-22,CUST-1867,P-2018,4,Mobile App,0.28
ORD-51580,2023-02-22,CUST-1348,P-2026,2,Online,0.0
ORD-51581,2023-06-22,CUST-1739,P-2031,2,Mobile App,0.0
ORD-51582,2023-10-29,CUST-1226,P-2045,2,Online,0.0
ORD-51583,09/16/23,CUST-1108,P-2036,4,Mobile App,0.0
,2023-07-17,CUST-1972,P-2036,3,Mobile App,0.0
ORD-51585,2023-05-14,CUST-1229,P-2001,2,Mobile App,0.02
ORD-51586,2024-03-02,CUST-1115,P-2031,5,Mobile App,0.0
ORD-51587,2023-05-01,CUST-1275,P-2003,1,In-Store,0.0
ORD-51588,2023-02-25,CUST-1334,P-2021,2,Online,0.14
ORD-51589,2024-03-09,CUST-1973,P-2034,1,Online,0.0
ORD-51590,2023-11-14,CUST-1272,P-2010,1,In-Store,0.0
ORD-51591,2023-07-16,CUST-1630,P-2034,1,Mobile App,0.04
ORD-51592,2023-09-02,CUST-1006,P-2018,3,In-Store,0.0
ORD-51593,2023-03-12,CUST-1957,P-2022,5,Online,0.26
ORD-51594,2023-10-26,CUST-1518,P-2027,4,Online,0.0
ORD-51595,2023-06-22,CUST-1522,P-2022,3,In-Store,0.1
ORD-51596,2023-12-31,CUST-1861,P-2040,3,Online,0.24
ORD-51597,08/08/23,CUST-1340,P-2002,2,Online,0.11
ORD-51598,2023-04-28,CUST-1600,P-2042,2,Online,0.26
ORD-51599,2023-02-05,CUST-1213,P-2001,3,Mobile App,0.0
ORD-51600,2024-01-13,CUST-1186,P-2044,1,Mobile App,0.0
ORD-51601,2023-10-28,CUST-1634,P-2046,4,Online,0.0
ORD-51602,2023-11-23,CUST-1807,P-2029,-1,In-Store,0.3
ORD-51603,2023-12-27,CUST-1171,P-2024,3,Online,0.24
ORD-51604,2023-02-24,CUST-1754,P-2009,2,Mobile App,0.0
ORD-51605,06/06/23,CUST-1639,P-2006,1,Online,0.0
ORD-51606,09/08/23,CUST-1163,P-2014,5,In-Store,0.0
ORD-51607,2023-12-28,CUST-1089,P-2043,4,In-Store,0.0
ORD-51608,2024-01-18,CUST-1996,P-2024,5,Mobile App,0.1
ORD-51609,2023-11-13,CUST-1092,P-2033,4,Online,0.0
ORD-51610,2023-10-09,CUST-1889,P-2012,4,In-Store,0.0
ORD-51611,2023-04-12,CUST-1453,P-2046,2,Online,0.0
ORD-51612,2023-03-30,CUST-1158,P-2037,5,Online,0.22
ORD-51613,2024-02-14,CUST-1334,P-2043,5,Online,0.0
ORD-51614,2023-03-27,CUST-1332,P-2042,3,Mobile App,0.0
ORD-51615,2023-10-12,CUST-1962,P-2020,3,Mobile App,0.15
ORD-51616,03/24/23,CUST-1827,P-2026,3,In-Store,0.0
ORD-51617,2024-02-01,CUST-1510,P-2040,1,Mobile App,0.0
ORD-51618,2023-04-06,CUST-1584,P-2012,4,Mobile App,0.0
ORD-51619,2023-09-27,CUST-1932,P-2032,1,Online,0.0
ORD-51620,10/13/23,CUST-1968,P-2034,2,Online,0.0
ORD-51621,2023-07-06,CUST-1406,P-2047,1,In-Store,0.15
ORD-51622,2024-02-20,CUST-1962,P-2044,4,In-Store,0.0
ORD-51623,2023-12-21,CUST-1757,P-2047,3,Mobile App,0.0
ORD-51624,2023-02-01,CUST-1817,P-2049,1,In-Store,0.0
ORD-51625,2024-02-22,CUST-1586,P-2037,3,Online,0.26
ORD-51626,2023-10-20,CUST-1920,P-2006,1,Mobile App,0.22
ORD-51627,2023-12-06,CUST-1024,P-2006,3,Mobile App,0.0
ORD-51628,2023-11-10,CUST-1843,P-2013,1,Mobile App,0.0
ORD-51629,2023-02-17,CUST-1623,P-2008,2,Online,0.0
ORD-51630,2023-03-02,CUST-1887,P-2044,4,Online,0.0
ORD-51631,2024-01-17,CUST-1689,P-2006,1,Online,0.0
ORD-51632,2023-11-13,CUST-1738,P-2003,4,Mobile App,0.28
ORD-51633,2023-04-12,CUST-1947,P-2040,2,In-Store,0.0
ORD-51634,2023-01-07,CUST-1676,P-2012,4,Mobile App,0.0
ORD-51635,2024-01-27,CUST-1803,P-2019,2,Mobile App,0.0
ORD-51636,2023-09-26,CUST-1143,P-2022,1,Mobile App,0.0
ORD-51637,2023-03-07,CUST-1017,P-2038,2,Mobile App,0.0
ORD-51638,2024-02-09,CUST-1067,P-2048,1,Mobile App,0.0
ORD-51639,2024-02-03,CUST-1711,P-2038,4,In-Store,0.0
ORD-51640,2023-05-22,CUST-1195,P-2028,3,Online,0.0
ORD-51641,2023-01-14,CUST-1265,P-2005,2,In-Store,0.0
ORD-51642,2023-11-11,CUST-1165,P-2031,2,Mobile App,0.0
ORD-51643,2024-01-04,CUST-1738,P-2006,4,Online,0.0
ORD-51644,2023-05-25,CUST-1543,P-2042,1,Mobile App,0.0
ORD-51645,2023-01-04,CUST-1227,P-2045,-1,In-Store,0.12
ORD-51646,2023-09-12,CUST-1577,P-2050,4,Online,0.0
ORD-51647,2023-10-30,CUST-1693,P-2050,3,Online,0.0
ORD-51648,03/06/24,CUST-1108,P-2009,3,Online,0.24
ORD-51649,2023-09-21,CUST-1125,P-2003,2,Mobile App,0.0
ORD-51650,2023-08-19,CUST-1408,P-2018,1,Online,0.0
ORD-51651,2024-02-20,CUST-1744,P-2043,3,Mobile App,0.0
ORD-51652,2023-06-25,CUST-1721,P-2004,4,Online,0.0
ORD-51653,2023-08-25,CUST-1729,P-2015,3,In-Store,0.29
ORD-51654,2023-09-09,CUST-1307,P-2013,4,Mobile App,0.0
ORD-51655,2023-06-28,CUST-1544,P-2034,3,In-Store,0.0
ORD-51656,2023-03-03,CUST-1574,P-2001,3,Online,0.0
ORD-51657,2023-03-22,CUST-1842,P-2029,3,Online,0.0
ORD-51658,2023-10-27,CUST-1065,P-2034,2,Online,0.0
ORD-51659,2023-05-17,CUST-1412,P-2027,4,Online,0.24
ORD-51660,2023-01-26,CUST-1457,P-2038,4,Online,0.08
ORD-51661,2023-05-01,CUST-1556,P-2050,5,Mobile App,0.0
ORD-51662,2023-05-19,CUST-1587,P-2001,3,Online,0.0
ORD-51663,2023-11-09,CUST-1623,P-2033,1,In-Store,0.12
ORD-51664,2023-11-07,CUST-1541,P-2032,2,Mobile App,0.0
ORD-51665,2023-08-01,CUST-1391,P-2039,5,Online,0.0
ORD-51666,2023-09-06,CUST-1293,P-2004,4,Online,0.13
ORD-51667,2023-04-18,CUST-1754,P-2045,5,Online,0.13
ORD-51668,2023-01-08,CUST-1068,P-2046,3,Mobile App,0.0
ORD-51669,2023-04-20,CUST-1478,P-2004,5,Online,0.0
ORD-51670,2023-01-29,CUST-1861,P-2011,1,Mobile App,0.24
ORD-51671,2023-05-01,CUST-1378,P-2044,5,Mobile App,0.0
ORD-51672,2023-03-17,CUST-1918,P-2008,1,Mobile App,0.0
ORD-51673,2023-10-28,CUST-1987,P-2019,5,Mobile App,0.27
ORD-51674,2023-06-05,CUST-1547,P-2009,2,In-Store,0.0
ORD-51675,2024-01-13,CUST-1949,P-2015,5,Online,0.0
ORD-51676,2023-02-01,CUST-1831,P-2002,3,Mobile App,0.0
ORD-51677,2024-03-07,CUST-1184,P-2013,4,Mobile App,0.0
ORD-51678,2023-03-22,CUST-1523,P-2032,5,Mobile App,0.05
ORD-51679,2024-01-07,CUST-1770,P-2026,5,Mobile App,0.0
ORD-51680,2023-05-17,CUST-1044,P-2038,3,Online,0.13
ORD-51681,2023-07-01,CUST-1437,P-2003,4,In-Store,0.0
ORD-51682,2024-02-18,CUST-1707,P-2036,5,In-Store,0.0
ORD-51683,2024-03-15,CUST-1824,P-2043,4,In-Store,0.08
ORD-51684,2023-11-09,CUST-1385,P-2025,5,Online,0.0
ORD-51685,2023-09-19,CUST-1319,P-2010,1,In-Store,0.0
ORD-51686,2023-07-02,CUST-1593,P-2049,2,Online,0.0
ORD-51687,2023-10-21,CUST-1983,P-2050,2,Online,0.0
ORD-51688,2024-03-26,CUST-1446,P-2009,3,Mobile App,0.0
ORD-51689,2023-10-22,CUST-1069,P-2028,1,Online,0.03
ORD-51690,2024-01-23,CUST-1742,P-2016,3,Online,0.26
ORD-51691,2024-01-01,CUST-1417,P-2007,2,In-Store,0.0
ORD-51692,2023-05-08,CUST-1044,P-2017,3,Mobile App,0.0
ORD-51693,2023-03-26,CUST-1368,P-2018,3,In-Store,0.0
ORD-51694,2023-01-17,CUST-1893,P-2013,3,Online,0.0
ORD-51695,2024-01-15,CUST-1495,P-2048,1,Mobile App,0.0
ORD-51696,2023-10-07,CUST-1645,P-2003,-1,In-Store,0.0
ORD-51697,2023-10-10,CUST-1148,P-2007,3,Online,0.25
ORD-51698,2023-11-15,CUST-1189,P-2026,4,Mobile App,0.0
ORD-51699,2023-05-08,CUST-1715,P-2038,4,Mobile App,0.0
ORD-51700,2023-06-09,CUST-1705,P-2006,3,Mobile App,0.0
ORD-51701,2023-03-05,CUST-1628,P-2009,5,In-Store,0.07
ORD-51702,2023-07-15,CUST-1910,P-2045,1,Mobile App,0.07
ORD-51703,2023-11-02,CUST-1550,P-2049,5,In-Store,0.19
ORD-51704,2023-02-21,CUST-1527,P-2038,3,Online,0.0
ORD-51705,2023-11-01,CUST-1671,P-2042,5,Mobile App,0.0
ORD-51706,2023-01-25,CUST-1300,P-2025,4,Mobile App,0.0
ORD-51707,2023-08-09,CUST-1509,P-2027,1,In-Store,0.0
ORD-51708,2024-03-18,CUST-1372,P-2032,4,In-Store,0.29
ORD-51709,2023-04-09,CUST-1800,P-2033,5,In-Store,0.0
ORD-51710,2023-07-27,CUST-1896,P-2025,2,Mobile App,0.0
ORD-51711,2023-02-25,CUST-1406,P-2041,3,Online,0.0
ORD-51712,2023-12-12,CUST-1435,P-2011,2,In-Store,0.0
ORD-51713,2023-09-02,CUST-1710,P-2043,4,Online,0.0
ORD-51714,2023-02-23,CUST-1080,P-2012,3,Mobile App,0.08
ORD-51715,02/13/24,CUST-1529,P-2041,4,Mobile App,0.0
ORD-51716,2023-08-31,CUST-1602,P-2034,4,Online,0.05
ORD-51717,2023-11-01,CUST-1903,P-2023,4,In-Store,0.0
ORD-51718,2024-01-03,CUST-1418,P-2017,2,Online,0.02
ORD-51719,2023-09-28,CUST-1257,P-2015,4,Mobile App,0.0
ORD-51720,2024-01-21,CUST-1545,P-2004,4,In-Store,0.28
ORD-51721,2023-03-31,CUST-1317,P-2009,1,In-Store,0.11
ORD-51722,2024-01-21,CUST-1972,P-2018,1,Mobile App,0.0
ORD-51723,2023-11-30,CUST-1478,P-2022,2,Online,0.05
ORD-51724,2024-01-01,CUST-1458,P-2019,5,Mobile App,0.22
ORD-51725,2023-02-13,CUST-1461,P-2029,4,Mobile App,0.0
ORD-51726,2023-03-27,CUST-1501,P-2011,1,Mobile App,0.0
ORD-51727,2023-02-07,CUST-1919,P-2031,3,Online,0.0
ORD-51728,2023-07-18,CUST-1985,P-2016,1,In-Store,0.0
ORD-51729,2024-02-10,CUST-1235,P-2021,5,Online,0.0
ORD-51730,2023-04-28,CUST-1902,P-2020,1,Mobile App,0.15
ORD-51731,2024-01-02,CUST-1893,P-2026,4,In-Store,0.0
ORD-51732,2023-03-30,CUST-1285,P-2017,3,In-Store,0.0
ORD-51733,2023-09-30,CUST-1215,P-2035,3,In-Store,0.17
ORD-51734,2023-01-08,CUST-1657,P-2044,3,In-Store,0.15
ORD-51735,2023-05-11,CUST-1895,P-2035,4,Mobile App,0.0
ORD-51736,2024-02-02,CUST-1158,P-2049,5,Mobile App,0.25
ORD-51737,2023-02-23,CUST-1280,P-2029,2,Mobile App,0.16
ORD-51738,2023-07-15,CUST-1727,P-2017,2,Mobile App,0.0
ORD-51739,2023-08-19,CUST-1166,P-2034,2,Online,0.2
ORD-51740,2023-09-13,CUST-1030,P-2026,2,Mobile App,0.28
ORD-51741,2023-12-31,CUST-1591,P-2036,2,Online,0.0
ORD-51742,2023-03-31,CUST-1910,P-2001,1,In-Store,0.0
ORD-51743,2023-01-16,CUST-1520,P-2041,5,In-Store,0.04
ORD-51744,2023-10-08,CUST-1085,P-2019,2,Mobile App,0.0
ORD-51745,2023-10-11,CUST-1296,P-2021,2,Online,0.08
ORD-51746,2024-02-05,CUST-1769,P-2050,5,Mobile App,0.0
,2023-12-13,CUST-1809,P-2007,1,In-Store,0.12
ORD-51748,2023-04-04,CUST-1003,P-2024,3,In-Store,0.1
ORD-51749,2023-12-19,CUST-1047,P-2028,4,Online,0.0
ORD-51750,2023-11-28,CUST-1402,P-2024,3,Online,0.0
ORD-51751,2023-08-17,CUST-1554,P-2021,1,In-Store,0.14
ORD-51752,2023-09-25,CUST-1629,P-2001,3,Mobile App,0.0
ORD-51753,2023-10-11,CUST-1144,P-2025,5,In-Store,0.0
ORD-51754,2024-02-06,CUST-1015,P-2034,2,Mobile App,0.0
ORD-51755,2023-08-30,CUST-1541,P-2044,4,Mobile App,0.0
ORD-51756,2023-07-05,CUST-1464,P-2005,5,Online,0.0
ORD-51757,2023-02-14,CUST-1135,P-2028,3,Mobile App,0.06
ORD-51758,2023-01-08,CUST-1309,P-2006,5,Mobile App,0.0
ORD-51759,2023-03-13,CUST-1963,P-2005,4,Online,0.0
ORD-51760,2023-08-22,CUST-1297,P-2046,1,Mobile App,0.0
ORD-51761,2023-02-08,CUST-1098,P-2035,5,In-Store,0.13
ORD-51762,2023-04-01,CUST-1166,P-2010,5,In-Store,0.0
ORD-51763,2023-12-29,CUST-1902,P-2017,3,In-Store,0.0
ORD-51764,2023-07-10,CUST-1497,P-2003,-1,Mobile App,0.0
ORD-51765,2024-03-08,CUST-1890,P-2024,-1,Mobile App,0.0
ORD-51766,2023-11-20,CUST-1408,P-2015,3,Online,0.08
ORD-51767,2024-03-18,CUST-1481,P-2012,5,Mobile App,0.08
ORD-51768,2023-01-30,CUST-1091,P-2032,5,Online,0.0
ORD-51769,2024-01-03,CUST-1463,P-2016,1,Mobile App,0.24
ORD-51770,2023-07-11,CUST-1006,P-2031,1,Mobile App,0.02
ORD-51771,2023-03-01,CUST-1588,P-2024,1,Online,0.2
ORD-51772,2023-06-11,CUST-1190,P-2028,1,In-Store,0.0
ORD-51773,2023-10-19,CUST-1139,P-2013,1,In-Store,0.0
ORD-51774,2023-01-03,CUST-1979,P-2031,3,Mobile App,0.0
ORD-51775,2023-06-09,CUST-1575,P-2046,3,Mobile App,0.0
ORD-51776,2023-07-31,CUST-1607,P-2036,5,Mobile App,0.0
ORD-51777,2023-08-30,CUST-1784,P-2008,4,Mobile App,0.0
ORD-51778,2023-03-14,CUST-1485,P-2013,3,Mobile App,0.01
ORD-51779,2023-06-20,CUST-1046,P-2010,3,Mobile App,0.0
ORD-51780,2023-08-28,CUST-1913,P-2019,2,In-Store,0.0
ORD-51781,2024-01-27,CUST-1902,P-2016,3,In-Store,0.29
ORD-51782,2023-08-11,CUST-1039,P-2048,4,Mobile App,0.27
ORD-51783,2023-10-05,CUST-1515,P-2013,5,In-Store,0.24
ORD-51784,2023-11-19,CUST-1992,P-2020,4,Online,0.0
ORD-51785,2023-08-16,CUST-1949,P-2018,1,Online,0.0
ORD-51786,2023-07-23,CUST-1163,P-2014,5,Mobile App,0.27
ORD-51787,2023-06-16,CUST-1109,P-2003,4,Mobile App,0.0
ORD-51788,2023-04-30,CUST-1102,P-2006,1,Mobile App,0.01
ORD-51789,2023-06-18,CUST-1824,P-2019,4,Online,0.0
ORD-51790,2023-07-27,CUST-1734,P-2040,3,In-Store,0.0
ORD-51791,2023-02-12,CUST-1698,P-2012,1,In-Store,0.27
ORD-51792,2023-07-02,CUST-1892,P-2004,1,Online,0.0
ORD-51793,2023-02-26,CUST-1345,P-2014,2,Mobile App,0.0
ORD-51794,2023-05-13,CUST-1450,P-2041,5,In-Store,0.0
ORD-51795,2023-08-15,CUST-1721,P-2013,2,Mobile App,0.2
ORD-51796,2023-11-26,CUST-1028,P-2015,1,Mobile App,0.0
ORD-51797,2023-06-05,CUST-1791,P-2047,1,In-Store,0.0
ORD-51798,2023-01-17,CUST-1899,P-2014,4,In-Store,0.0
ORD-51799,2023-10-05,CUST-1307,P-2041,5,In-Store,0.18
ORD-51800,2023-03-31,CUST-1982,P-2035,3,Mobile App,0.0
ORD-51801,2023-03-17,CUST-1046,P-2024,4,Mobile App,0.0
ORD-51802,2023-01-10,CUST-1407,P-2037,4,Online,0.0
ORD-51803,2024-01-03,CUST-1449,P-2031,3,In-Store,0.0
ORD-51804,2023-12-22,CUST-1696,P-2009,2,Mobile App,0.0
,2023-07-11,CUST-1882,P-2015,1,Online,0.0
ORD-51806,2023-01-05,CUST-1223,P-2011,3,In-Store,0.0
ORD-51807,2023-03-08,CUST-1920,P-2026,2,Mobile App,0.0
ORD-51808,2023-04-06,CUST-1677,P-2037,2,Online,0.0
ORD-51809,2024-01-13,CUST-1806,P-2003,5,Mobile App,0.0
ORD-51810,2023-05-06,CUST-1005,P-2041,5,Online,0.0
ORD-51811,2023-03-01,CUST-1090,P-2025,4,Online,0.0
ORD-51812,2023-12-14,CUST-1342,P-2030,3,Mobile App,0.0
ORD-51813,2024-03-14,CUST-1579,P-2012,1,In-Store,0.0
ORD-51814,2023-01-24,CUST-1236,P-2016,4,Mobile App,0.0
ORD-51815,2023-07-09,CUST-1362,P-2034,2,Online,0.0
ORD-51816,2023-03-06,CUST-1001,P-2029,1,Mobile App,0.0
ORD-51817,2023-04-07,CUST-1441,P-2045,2,Online,0.0
ORD-51818,2023-09-26,CUST-1804,P-2008,-1,In-Store,0.0
ORD-51819,2023-08-11,CUST-1108,P-2050,1,Mobile App,0.0
ORD-51820,2024-01-09,CUST-1602,P-2021,5,Mobile App,0.0
ORD-51821,2023-07-15,CUST-1569,P-2034,1,Online,0.0
ORD-51822,2024-01-27,CUST-1827,P-2045,5,Mobile App,0.15
ORD-51823,2023-10-25,CUST-1491,P-2012,5,Online,0.0
ORD-51824,2023-09-21,CUST-1141,P-2011,4,Mobile App,0.0
ORD-51825,2023-03-07,CUST-1640,P-2015,2,In-Store,0.0
ORD-51826,2023-05-23,CUST-1670,P-2014,2,Online,0.0
ORD-51827,2023-07-04,CUST-1591,P-2039,2,Mobile App,0.0
ORD-51828,2023-01-19,CUST-1649,P-2014,1,Online,0.0
ORD-51829,2023-08-13,CUST-1509,P-2023,2,Online,0.0
ORD-51830,2024-02-02,CUST-1777,P-2009,5,In-Store,0.0
ORD-51831,2023-01-02,CUST-1698,P-2004,3,In-Store,0.0
ORD-51832,2023-07-02,CUST-1407,P-2038,1,Mobile App,0.0
ORD-51833,2023-03-24,CUST-1612,P-2006,4,Online,0.0
ORD-51834,2023-07-13,CUST-1885,P-2039,1,Mobile App,0.0
ORD-51835,2024-02-07,CUST-1029,P-2017,2,Online,0.0
ORD-51836,2023-07-20,CUST-1166,P-2010,5,In-Store,0.0
ORD-51837,2023-09-14,CUST-1057,P-2024,4,In-Store,0.0
ORD-51838,2024-01-21,CUST-1898,P-2003,4,Mobile App,0.0
ORD-51839,2023-07-21,CUST-1370,P-2024,1,In-Store,0.0
ORD-51840,2023-01-19,CUST-1451,P-2028,4,Online,0.17
ORD-51841,2023-06-26,CUST-1008,P-2020,5,Online,0.0
ORD-51842,2023-08-11,CUST-1903,P-2008,1,In-Store,0.0
ORD-51843,2024-02-29,CUST-1756,P-2022,5,Mobile App,0.0
ORD-51844,2023-09-20,CUST-1651,P-2003,5,Mobile App,0.0
ORD-51845,2024-01-14,CUST-1637,P-2027,2,Mobile App,0.0
ORD-51846,2023-11-04,CUST-1584,P-2044,4,Online,0.22
ORD-51847,2023-05-25,CUST-1969,P-2030,2,Online,0.0
ORD-51848,2023-05-14,CUST-1972,P-2013,1,In-Store,0.16
ORD-51849,2023-07-27,CUST-1028,P-2024,3,Mobile App,0.0
ORD-51850,2023-05-18,CUST-1511,P-2022,4,In-Store,0.28
ORD-51851,2023-11-22,CUST-1343,P-2013,3,In-Store,0.0
ORD-51852,2024-01-08,CUST-1608,P-2050,5,In-Store,0.0
ORD-51853,2023-04-01,CUST-1351,P-2019,-1,In-Store,0.28
ORD-51854,2023-06-06,CUST-1520,P-2006,3,In-Store,0.0
ORD-51855,2023-07-23,CUST-1309,P-2029,-1,In-Store,0.0
ORD-51856,2023-07-08,CUST-1795,P-2046,5,In-Store,0.0
ORD-51857,2023-12-08,CUST-1976,P-2017,5,In-Store,0.09
ORD-51858,2023-06-12,CUST-1907,P-2020,2,Online,0.0
ORD-51859,2023-08-23,CUST-1231,P-2007,1,In-Store,0.25
ORD-51860,2023-03-27,CUST-1145,P-2008,1,Mobile App,0.0
ORD-51861,2023-03-22,CUST-1214,P-2024,3,Mobile App,0.08
ORD-51862,2024-03-08,CUST-1696,P-2042,4,Online,0.28
ORD-51863,2023-12-13,CUST-1025,P-2045,5,Online,0.0
ORD-51864,2023-08-16,CUST-1473,P-2029,2,Online,0.0
ORD-51865,2023-01-02,CUST-1114,P-2018,1,Mobile App,0.0
ORD-51866,2023-03-20,CUST-1833,P-2029,5,Mobile App,0.0
ORD-51867,2023-01-24,CUST-1037,P-2002,2,Online,0.0
ORD-51868,06/13/23,CUST-1474,P-2043,2,Mobile App,0.0
ORD-51869,2023-03-05,CUST-1787,P-2014,4,Online,0.06
ORD-51870,2023-04-12,CUST-1387,P-2040,3,Online,0.01
ORD-51871,2023-11-27,CUST-1190,P-2037,4,Mobile App,0.0
ORD-51872,2024-03-16,CUST-1675,P-2044,2,Mobile App,0.13
ORD-51873,2023-12-25,CUST-1630,P-2013,5,In-Store,0.0
ORD-51874,2024-02-29,CUST-1915,P-2015,3,Mobile App,0.0
ORD-51875,2023-01-18,CUST-1480,P-2026,1,Mobile App,0.0
ORD-51876,2023-11-07,CUST-1509,P-2008,5,Online,0.0
ORD-51877,2023-09-09,CUST-1127,P-2010,4,Mobile App,0.0
ORD-51878,2023-10-13,CUST-1694,P-2036,2,Mobile App,0.0
ORD-51879,2023-12-29,CUST-1780,P-2017,5,In-Store,0.0
ORD-51880,2023-05-15,CUST-1134,P-2010,2,Online,0.0
,2023-03-24,CUST-1941,P-2046,5,In-Store,0.1
ORD-51882,2023-12-10,CUST-1878,P-2048,5,Mobile App,0.05
ORD-51883,2023-07-01,CUST-1414,P-2004,4,In-Store,0.0
ORD-51884,2023-12-02,CUST-1050,P-2025,2,Online,0.0
ORD-51885,2023-11-28,CUST-1117,P-2035,1,Online,0.0
ORD-51886,2023-12-09,CUST-1322,P-2015,5,In-Store,0.0
ORD-51887,2023-12-04,CUST-1073,P-2015,4,In-Store,0.0
ORD-51888,2023-04-28,CUST-1584,P-2047,4,In-Store,0.01
ORD-51889,2023-06-13,CUST-1257,P-2037,1,In-Store,0.0
ORD-51890,2024-01-04,CUST-1274,P-2005,1,In-Store,0.0
ORD-51891,2023-10-19,CUST-1955,P-2043,1,Mobile App,0.0
ORD-51892,2023-10-08,CUST-1508,P-2023,2,Online,0.0
ORD-51893,2023-08-11,CUST-1999,P-2011,1,Online,0.03
ORD-51894,2023-06-07,CUST-1075,P-2013,5,Mobile App,0.0
ORD-51895,2023-09-30,CUST-1580,P-2042,4,Online,0.0
ORD-51896,2023-08-07,CUST-1502,P-2031,2,Online,0.0
ORD-51897,2023-07-19,CUST-1691,P-2049,1,Mobile App,0.0
ORD-51898,2023-09-01,CUST-1664,P-2035,4,Mobile App,0.0
ORD-51899,2023-12-24,CUST-1709,P-2020,2,In-Store,0.0
ORD-51900,2023-01-16,CUST-1976,P-2033,5,Online,0.0
ORD-51901,2023-10-28,CUST-1070,P-2023,1,In-Store,0.0
,2023-08-22,CUST-1818,P-2019,4,Mobile App,0.0
ORD-51903,2023-06-06,CUST-1316,P-2035,4,In-Store,0.27
ORD-51904,2023-02-15,CUST-1429,P-2013,4,In-Store,0.01
ORD-51905,2023-07-28,CUST-1250,P-2023,3,Mobile App,0.0
ORD-51906,2023-05-20,CUST-1578,P-2028,5,Mobile App,0.0
